frame,time_s,track_id,class_name,world_x,world_y,occluded,lane,headway_m,lead_track_id,speed_mps,matched_vehicle_id,gt_speed_mps,gt_headway_m,dist_m
919,91.8999081,4,truck,341.9678740723411,7.065051594624437,False,1.0,,,-12.847412525710295,,,,
920,91.999908,4,truck,340.8225461846049,7.115544116526792,False,1.0,,,-14.365166465587208,,,,
921,92.0999079,4,truck,339.6254933197438,7.160667241775234,False,1.0,,,-12.141723670515148,,,,
923,92.2999077,4,truck,337.1081349158135,7.242198419260613,False,1.0,,,-12.660025181084166,292.0,12.310872000000002,25.31364,2.1111762365031117
924,92.3999076,4,truck,335.82531695539234,7.308127890793734,False,1.0,,,-15.430868105351465,292.0,12.454128,25.158192000000003,2.0916624890810818
925,92.4999075,4,truck,334.5096700290097,7.384511045493365,False,1.0,,,-14.483053941685512,295.0,11.030712,50.438304,2.1847577819972455
926,92.5999074,4,truck,333.1920878046439,7.422169972688371,False,2.0,,,-13.626471045309472,295.0,11.082528,50.62728,1.661625586930848
927,92.6999073,4,truck,331.82509902522133,7.457320541231959,False,2.0,,,-14.043359301797182,,,,
928,92.7999072,4,truck,330.42548975170394,7.522863783797905,False,2.0,,,-14.362891182141084,,,,
929,92.8999071,4,truck,328.88150470066324,7.621214397782106,False,2.0,,,-14.817007741202588,301.0,11.219688000000001,10.872216000000002,2.8039753776207244
930,92.999907,4,truck,327.41013702530074,7.672950931864864,False,2.0,,,-15.375431212311923,301.0,11.259312,10.872216000000002,1.428850007407473
931,93.0999069,4,truck,325.9287439891031,7.739248085845381,False,2.0,,,-15.781294532657055,,,,
932,93.1999068,4,truck,324.2714499165675,7.812274196838354,False,2.0,,,-16.296892352419263,,,,
933,93.2999067,4,truck,322.60372302347713,7.882308814149005,False,2.0,,,-16.919134192138017,297.0,11.286744,25.280112,1.8998833440942264
934,93.3999066,4,truck,320.92199267752767,7.948432750356371,False,2.0,,,-17.46582649835159,,,,
935,93.4999065,4,truck,319.0727729929093,8.02733375058927,False,2.0,,,-18.11853070934444,,,,
936,93.5999064,4,truck,317.34699074849044,8.106914739532657,False,2.0,,,-18.907090354889533,,,,
937,93.6999063,4,truck,315.38739412465486,8.17631582526158,False,2.0,,,-19.53646135351391,305.0,11.402567999999999,20.863560000000003,1.0536247475347158
938,93.7999062,4,truck,313.3692662245761,8.273491170408738,False,2.0,,,-20.178932155043867,305.0,11.338560000000001,20.842223999999998,2.5969828793866703
939,93.8999061,4,truck,311.24937802862974,8.369644932148,False,2.0,,,-20.517266344598735,,,,
940,93.999906,4,truck,309.20894582475466,8.465841925928073,False,2.0,,,-20.404342443093096,,,,
900,89.99991,5,bus,346.14354087205976,8.217746473787637,False,2.0,7.793437781690613,7.0,-11.258107290546349,,,,
901,90.0999099,5,bus,345.01773126881585,8.266637887170187,False,2.0,,,-12.12590064806318,,,,
902,90.1999098,5,bus,343.7937913072971,8.389775119861072,False,2.0,,,-12.874130112855028,,,,
903,90.2999097,5,bus,342.5042550969087,8.45825949454394,False,2.0,,,-13.086856930201748,,,,
904,90.3999096,5,bus,341.1324972930549,8.50959402692499,False,2.0,,,-13.622672902211209,,,,
905,90.4999095,5,bus,339.7662641392777,8.591040556425167,False,2.0,,,-14.091338432414432,,,,
906,90.5999094,5,bus,338.30816415825257,8.688205576854429,False,2.0,,,-14.45005104101665,,,,
907,90.6999093,5,bus,336.8806991383221,8.762560894800208,False,2.0,,,-14.754130989579608,,,,
908,90.7999092,5,bus,335.32602292480806,8.866863365570516,False,2.0,,,-15.179943446229572,,,,
909,90.8999091,5,truck,333.86069287418985,8.961722024411717,False,2.0,,,-15.6495712110991,,,,
910,90.999909,5,bus,332.28395232269395,9.055113074748617,False,2.0,,,-16.082371538145253,,,,
911,91.0999089,5,bus,330.6105477085499,9.138199648953018,False,2.0,,,-16.603854003522656,,,,
912,91.1999088,5,bus,328.9287600264971,9.231164346834392,False,2.0,,,-17.246008921592193,,,,
913,91.2999087,5,bus,327.19560658086095,9.35449992974458,False,2.0,,,-19.810783421495216,,,,
914,91.3999086,5,truck,325.3872718184699,9.449005667481522,False,2.0,,,-22.45243254236584,,,,
915,91.4999085,5,bus,323.51138170283014,9.559178449985517,False,2.0,,,-19.182435807000957,295.0,11.682984,49.267872,2.1235916477624577
917,91.6999083,5,truck,319.57235471770167,9.785131510434448,False,2.0,,,-20.376830404787142,,,,
918,91.7999082,5,bus,317.5145429274122,9.869815165068765,False,2.0,,,-25.00176128520161,300.0,15.005304,35.518344,2.401792046653279
919,91.8999081,5,truck,315.30522510350363,10.003099482193964,False,2.0,,,-23.889597512034698,301.0,11.542776,11.204448,0.9756398324260829
920,91.999908,5,bus,313.0772596668416,10.141119499175852,False,2.0,,,-22.786152881088356,,,,
921,92.0999079,5,bus,310.8196575710181,10.260318756829664,False,2.0,,,-23.21868757915763,,,,
922,92.1999078,5,bus,308.3745052270764,10.410602398441297,False,2.0,,,-23.87162214765476,,,,
923,92.2999077,5,bus,305.9262623231018,10.576903440858242,False,2.0,,,-24.4824535221992,,,,
900,89.99991,6,truck,350.07325218314065,3.865346857850428,False,0.0,,,-1.364004563427101,,,,
901,90.0999099,6,truck,349.9368518631984,3.8785993569934183,False,0.0,,,-1.364004563427101,,,,
900,89.99991,7,bus,353.9369786537504,7.775893891192491,False,2.0,8.12900332051197,12.0,,257.0,11.829288000000002,12.585192000000001,2.115978976078201
900,89.99991,8,truck,302.05052120790486,10.83345268979278,False,3.0,,,,295.0,11.966448,49.29835200000001,2.4655137686355877
900,89.99991,9,truck,329.4855667183153,7.817547103674254,False,2.0,16.657974153744476,5.0,-11.735859524644276,,,,
901,90.0999099,9,truck,328.3119819394368,7.870626036860567,False,2.0,16.705749329379046,5.0,-13.991207438818016,,,,
902,90.1999098,9,truck,327.00642410435995,7.916656346131927,False,2.0,16.787367202937162,5.0,-15.699752426677083,,,,
903,90.2999097,9,truck,325.1047654972657,7.96614800173486,False,2.0,17.399489599643005,5.0,-15.78417885089807,,,,
904,90.3999096,9,truck,323.52790188458783,7.982117810050235,False,2.0,17.60459540846705,5.0,-16.666765812041387,,,,
905,90.4999095,9,truck,321.90909954460875,8.135476552354312,False,2.0,17.857164594668973,5.0,-17.131063976190653,,,,
906,90.5999094,9,truck,320.10428604642397,8.142328642895844,False,2.0,18.2038781118286,5.0,-16.45658602108325,,,,
907,90.6999093,9,truck,318.5473708520973,8.193277838631593,False,2.0,18.3333282862248,5.0,-15.569167512434248,,,,
900,89.99991,10,car,329.4744160072799,6.39619575704527,True,1.0,0.063085958763736,11.0,-8.923491723394145,,,,
901,90.0999099,10,car,328.58206772728965,6.4351689150339135,False,1.0,30.00468785533104,4.0,-10.2106635498983,,,,
902,90.1999098,10,car,327.5838957566901,6.453437579933552,False,1.0,30.331704731936213,4.0,-11.184233302921257,,,,
903,90.2999097,10,car,326.36837703640634,6.492509006045565,False,1.0,30.75003740937865,4.0,-11.18159233289566,,,,
904,90.3999096,10,truck,325.15267016949855,6.529003326522169,False,1.0,31.17016496193878,4.0,-11.745926796464346,,,,
905,90.4999095,10,truck,324.0391058278757,6.554881001774644,False,1.0,31.423576411228055,4.0,-11.978124835032531,,,,
906,90.5999094,10,truck,322.8357967553908,6.579948035181819,False,1.0,31.813605210962574,4.0,-12.007682750316008,,,,
907,90.6999093,10,truck,321.58425167805115,6.616593574595784,False,1.0,32.28332503535023,4.0,-12.30957761112245,,,,
908,90.7999092,10,truck,320.3899082581375,6.64584277527922,False,1.0,32.636708392867035,4.0,-12.793776047035864,292.0,11.801856,26.91384,2.785379317395761
909,90.8999091,10,truck,319.12346820513403,6.6841698434185775,False,1.0,11.915672954272509,3.0,-13.2004037884808,292.0,11.795760000000001,26.834592000000004,1.119408261536195
910,90.999909,10,truck,317.75874249069545,6.740750560360301,False,1.0,12.84937327656644,3.0,-13.57949785790106,292.0,11.682984,26.770584,2.70257498483487
911,91.0999089,10,car,316.32239683931147,6.792235114842215,False,1.0,13.84183768367609,3.0,-13.98920645412727,295.0,11.905488000000002,49.380648,2.1314268487255963
912,91.1999088,10,truck,314.8972610060535,6.83109414273486,False,1.0,34.47743351331917,4.0,-14.365949399790452,,,,
913,91.2999087,10,car,313.4974146517329,6.845900920421517,False,1.0,15.809432200489084,3.0,-14.53945418139051,,,,
914,91.3999086,10,truck,312.02676934661844,6.915492365228605,False,1.0,16.779086637561818,3.0,-14.681558775877876,,,,
915,91.4999085,10,truck,310.4895063153703,6.963642027381082,False,1.0,17.910627217182764,3.0,-14.70219253116602,301.0,12.076176,11.167872000000001,2.1029243138832814
916,91.5999084,10,truck,309.0521933727004,6.9869961824978715,False,1.0,36.29728016068088,4.0,-15.12221729525868,,,,
917,91.6999083,10,truck,307.4859203783452,7.046201350916985,False,1.0,36.74563400212833,4.0,-15.662745606297449,297.0,9.750552,21.464016,1.0525964164698232
900,89.99991,11,truck,329.53750196604364,6.374068789742524,False,1.0,10.97090630246214,13.0,,,,,
900,89.99991,12,truck,362.06598197426234,7.501612121798058,False,2.0,,,,,,,
900,89.99991,13,truck,340.5084082685058,6.134477708094131,False,1.0,18.63953832612947,4.0,,,,,
910,90.999909,27,car,374.4393520771867,23.26670401484072,False,,,,,,,,
940,93.999906,92,truck,330.18392241914233,3.901061078655053,False,0.0,,,-4.180990106375794,297.0,11.896344000000001,25.54224,2.4304720726928513
941,94.0999059,92,truck,329.76582382660376,3.893789510975347,False,0.0,,,-4.180990106375794,,,,
959,95.8999041,141,car,333.35776645536544,4.028526727978438,False,1.0,,,-3.795403528545468,304.0,11.52144,24.868632,2.9050105611481243
960,95.999904,141,truck,332.97822648205124,4.0390438618715985,False,1.0,,,-4.462983249784429,304.0,11.676888000000002,25.072848000000004,1.7962544146701955
961,96.0999039,141,car,332.44418290088544,4.037470687266681,False,1.0,,,-4.778029696067279,304.0,11.804904,25.270968,1.7497243519630263
962,96.1999038,141,car,331.9910834658721,4.047823408639941,False,1.0,,,-4.5769317023027725,304.0,11.945112,25.456896,2.8863319593749375
963,96.2999037,141,car,331.5545941858517,4.033934370688741,False,1.0,,,-4.690427809552602,,,,
964,96.3999036,141,car,331.1450204575578,4.054875218560068,False,1.0,,,-4.651397150228604,,,,
965,96.4999035,141,car,330.61404535448787,4.048213205583078,False,1.0,,,-4.741128295256885,,,,
966,96.5999034,141,car,330.1179409093239,4.072172245380512,False,1.0,,,-4.969134763226521,,,,
967,96.6999033,141,truck,329.66593295860196,4.067375405182367,False,1.0,,,-5.127838477445039,,,,
968,96.7999032,141,car,329.13862113899324,4.075337920040951,False,1.0,,,-5.221627215056969,,,,
969,96.8999031,141,car,328.5918637103248,4.0615639665166885,False,1.0,,,-5.390236531795608,,,,
970,96.999903,141,car,328.03936875211474,4.0763079645196125,False,1.0,,,-5.476844752381339,,,,
971,97.0999029,141,car,327.4709955182675,4.0540259507955,False,1.0,,,-5.577012705965672,,,,
972,97.1999028,141,truck,326.9226472080991,4.040026101607106,False,1.0,,,-5.767676727180515,,,,
973,97.2999027,141,truck,326.4050676139596,4.067982496930515,False,1.0,,,-5.905701717824513,311.0,10.930128,23.460456,2.5739370979914846
974,97.3999026,141,car,325.7484101064054,4.091669766966138,False,1.0,,,-6.021774808179316,311.0,11.036808,23.570184,1.5857444208782203
975,97.4999025,141,car,325.1151513965306,4.105933222134298,False,1.0,,,-6.284290625904987,311.0,11.030712,23.673816000000002,2.145099179482758
976,97.5999024,141,truck,324.4895170617288,4.064159931922805,False,1.0,,,-6.463367350765566,271.0,5.3340000000000005,31.306008,1.9282962133266248
977,97.6999023,141,car,323.88235687823305,4.073516512555687,False,1.0,,,-6.490024665119336,271.0,5.3340000000000005,31.382208,2.2257062224064055
978,97.7999022,141,truck,323.16107360221133,4.0640476118435345,False,1.0,,,-6.6155477757345125,,,,
979,97.8999021,141,truck,322.52904323075506,4.0766973675432405,False,1.0,,,-6.7535741353726735,,,,
980,97.999902,141,car,321.84450009708627,4.086331162408311,False,1.0,,,-6.920566309965125,,,,
981,98.0999019,141,car,321.14462720098686,4.091490438023194,False,1.0,10.22416753878241,233.0,-6.784533486866167,,,,
982,98.1999018,141,car,320.47367935717665,4.109540583461361,False,1.0,10.426347261566493,233.0,-7.395090345620019,,,,
983,98.2999017,141,car,319.6491917338688,4.140890745883976,False,1.0,10.679067742277825,233.0,-8.244884477962914,,,,
981,98.0999019,233,car,331.36879473976927,3.998369698745404,False,1.0,,,-4.687685897947189,311.0,11.402567999999999,24.36876,2.503601337261287
982,98.1999018,233,bus,330.90002661874314,3.998515095095258,False,1.0,,,-7.658454173540122,,,,
983,98.2999017,233,bus,330.3282594761466,4.018380460332165,False,1.0,,,-8.638931937660914,271.0,5.3340000000000005,32.03448,2.7932004765508776
986,98.5999014,233,car,328.6519567155155,4.024993915751915,False,1.0,,,-6.797305716661413,271.0,5.443728,32.683704000000006,2.1099663056958877
987,98.6999013,233,car,327.93648963358567,4.013457931338535,False,1.0,,,-8.122683335016973,271.0,5.724144000000001,32.906208,2.972286759104525
988,98.7999012,233,car,327.36670813699226,4.017399175847608,False,1.0,,,-7.0876073074985015,,,,
989,98.8999011,233,car,326.8131702950371,4.034713819930404,False,1.0,,,-6.009395874358688,,,,
990,98.999901,233,car,326.2924405875191,4.014729008486933,False,1.0,,,-7.3706098115169425,,,,
991,99.0999009,233,car,325.60017538425177,4.040413495263042,False,1.0,,,-9.095959465157648,,,,
992,99.1999008,233,car,324.9788810998864,4.027561554510934,False,1.0,,,-7.833369863102064,,,,
995,99.4999005,233,car,322.95371422978417,4.040625516443096,False,1.0,,,-8.178256293291724,280.0,5.413248000000001,14.429232000000003,1.9816215941957749
996,99.5999004,233,truck,322.1302138330468,4.042157831378153,False,1.0,,,-9.938412760021947,280.0,5.413248000000001,14.718792,1.7413838375725996
997,99.6999003,233,truck,321.4388765670398,4.0432296002801404,False,1.0,,,-8.874580671096965,280.0,5.407152,15.008352000000002,2.3291926073616347
998,99.7999002,233,car,320.68729486539246,4.059016558116435,False,1.0,,,-11.148609459746012,,,,
999,99.8999001,233,bus,319.9533587971365,4.068682529747622,False,1.0,,,-7.791092909637655,,,,
1000,99.9999,233,bus,319.10466473601775,4.078125915927033,False,1.0,,,-2.243895985966617,,,,
1005,100.4998995,233,car,314.83066501567663,4.079716091140072,False,1.0,,,-8.548007988690214,,,,
1034,103.3998966,540,truck,347.68249953510275,5.916231926598693,False,1.0,,,-8.254777841985241,,,,
1035,103.4998965,540,truck,346.857022576382,5.942831095377185,False,1.0,,,-8.567427966821242,,,,
1036,103.5998964,540,truck,345.96995137430855,5.970866737554128,False,1.0,15.945850170130768,558.0,-8.746316789179446,,,,
1037,103.6998963,540,truck,345.12164773740034,5.993859099189257,False,1.0,16.22668067280847,558.0,-8.689167380100798,,,,
1038,103.7998962,540,truck,344.2139570529266,6.035546678789166,False,1.0,16.532810476518875,558.0,-8.631817400681257,,,,
1039,103.8998961,540,truck,343.37622609803,6.064360205509229,False,1.0,16.775628357293726,558.0,-8.595525324355094,,,,
1040,103.999896,540,truck,342.47413732252176,6.092772105322388,False,1.0,17.076993601098195,558.0,-8.955398583131,,,,
1041,104.0998959,540,truck,341.721027859305,6.128301092953685,False,1.0,17.271695650816923,558.0,-9.182208241249556,,,,
1042,104.1998958,540,truck,340.77505452357383,6.1601787667862915,False,1.0,17.58531026912067,558.0,-9.283860234876556,,,,
1043,104.2998957,540,truck,339.6051606390201,6.174635050645834,False,1.0,18.081379025638626,558.0,-9.843434263925474,344.0,12.188952,27.267408,1.8123409075577346
1044,104.3998956,540,truck,338.8028234528952,6.209530104824861,False,1.0,18.319509041095444,558.0,-10.205326336658343,344.0,12.185903999999999,27.285696,0.211792785156364
1045,104.4998955,540,truck,337.7636890166405,6.230846298539277,False,1.0,10.258977841861965,633.0,-10.11163011269582,344.0,12.185903999999999,27.343608,2.4660569458460317
1046,104.5998954,540,truck,336.58805174469506,6.265369528854091,False,1.0,19.25435133390573,558.0,-10.31978729239836,,,,
1047,104.6998953,540,truck,335.70271450685175,6.29783334976428,False,1.0,19.444228155041117,558.0,-10.639176036651406,,,,
1048,104.7998952,540,truck,334.5658806546766,6.331573881733144,False,1.0,19.911855312114938,558.0,-10.723966117952614,,,,
1049,104.8998951,540,truck,333.5223264646278,6.365789842568275,False,1.0,20.293047339206,558.0,-10.998763380064249,347.0,13.691616000000002,29.44368,2.8140470159459303
1050,104.999895,540,truck,332.4050206074328,6.406825541655942,False,1.0,20.689906431180475,558.0,-11.442820438489662,,,,
1051,105.0998949,540,truck,331.222764759916,6.439940798903575,False,1.0,21.153296603598903,558.0,-11.728022222948766,,,,
1052,105.1998948,540,truck,330.0692491103292,6.476219617955912,False,1.0,21.62472000599206,558.0,-11.99764101204687,,,,
1053,105.2998947,540,truck,328.7565370555297,6.529652630426112,False,1.0,22.181180098639345,558.0,-12.391755606704235,,,,
1054,105.3998946,540,truck,327.60365956884834,6.5648527670739645,False,1.0,22.50609104207342,558.0,-12.876152164333917,,,,
1055,105.4998945,540,truck,326.32605848880655,6.580483143739441,False,1.0,23.04647551380151,558.0,-13.057253999980048,,,,
1056,105.5998944,540,truck,324.9099836635933,6.657011427449273,False,1.0,23.60638311123529,558.0,-13.318255817662248,351.0,13.716000000000001,31.4706,2.0709608084400064
1057,105.6998943,540,truck,323.50589091847024,6.67671075529512,False,1.0,24.21333000168391,558.0,-13.840775598398976,351.0,13.716000000000001,31.461456000000002,1.49108777004338
1058,105.7998942,540,truck,322.262654304663,6.7243650835750595,False,1.0,24.650260526959357,558.0,-14.270298853127088,,,,
1059,105.8998941,540,truck,320.77929982030844,6.767925854154941,False,1.0,25.19465787713187,558.0,-14.665162836654872,,,,
1060,105.999894,540,truck,319.309656479723,6.799169774075556,False,1.0,25.81265166454989,558.0,-15.063436271933142,,,,
1061,106.0998939,540,truck,317.65610108984856,6.842262649050108,False,1.0,26.56961377856504,558.0,-15.660790627614688,,,,
1062,106.1998938,540,truck,316.0946253207229,6.897461511317058,False,1.0,27.266683935096125,558.0,-16.247391086710877,,,,
1063,106.2998937,540,truck,314.6104986939135,6.953303704335009,False,1.0,27.7980882373368,558.0,-18.41727468291424,365.0,13.600176,38.855904,2.166173784424255
1064,106.3998936,540,truck,312.77068046423375,6.995419705015863,False,1.0,28.646566190730596,558.0,-20.4620144717519,365.0,13.429488000000001,38.746176000000006,2.8225758471776805
1065,106.4998935,540,truck,311.0709009964778,7.026691484861653,False,1.0,29.386291872086986,558.0,-17.258144159576545,,,,
1067,106.6998933,540,truck,307.47760030745434,7.114988197122943,False,1.0,31.07894772941046,558.0,-19.606481262970647,,,,
1068,106.7998932,540,truck,305.81113209337974,7.152624337355571,False,1.0,31.734917962001873,558.0,-21.2499715155609,368.0,13.292328000000001,14.386560000000001,2.133651050775403
1069,106.8998931,540,truck,303.9700908989891,7.218841248573641,False,1.0,32.54699267562512,558.0,-18.41043035433672,,,,
1036,103.5998964,558,truck,361.9158015444393,5.332724895261033,False,1.0,,,-5.674737017042111,,,,
1037,103.6998963,558,truck,361.3483284102088,5.357459001955331,False,1.0,,,-5.865130724289884,,,,
1038,103.7998962,558,truck,360.7467675294455,5.377422486712415,False,1.0,,,-5.950843173166959,331.0,12.192,14.776704,1.7762780106016338
1039,103.8998961,558,truck,360.1518544553237,5.382745815664889,False,1.0,,,-5.911047562879048,331.0,12.192,14.944344000000001,0.0912739299159232
1040,103.999896,558,truck,359.55113092361995,5.385430804409068,False,1.0,,,-6.04819753049901,331.0,12.185903999999999,15.133320000000001,1.86220562941953
1041,104.0998959,558,truck,358.99272351012195,5.420796468191289,False,1.0,,,-6.089755915875912,,,,
1042,104.1998958,558,truck,358.3603647926945,5.43487984538863,False,1.0,,,-6.067113841027549,,,,
1043,104.2998957,558,truck,357.6865396646587,5.409884430526724,False,1.0,,,-6.1879124320144,,,,
1044,104.3998956,558,truck,357.12233249399065,5.450120014819822,False,1.0,,,-6.363748926071821,,,,
1045,104.4998955,558,truck,356.5135451110391,5.49146098040151,False,1.0,,,-6.422232250901061,,,,
1046,104.5998954,558,truck,355.8424030786008,5.507018502579308,False,1.0,,,-6.5157689037930595,,,,
1047,104.6998953,558,truck,355.14694266189287,5.4851521428416135,False,1.0,,,-6.725583488166194,,,,
1048,104.7998952,558,truck,354.47773596679156,5.522573130598617,False,1.0,,,-6.884966672477958,,,,
1049,104.8998951,558,truck,353.8153738038338,5.549116470156982,False,1.0,,,-6.919322179979417,,,,
1050,104.999895,558,truck,353.09492703861326,5.556597278542437,False,1.0,,,-6.992999351193475,,,,
1051,105.0998949,558,truck,352.3760613635149,5.556362465077711,False,1.0,,,-7.245649251183977,,,,
1052,105.1998948,558,truck,351.6939691163213,5.596572820069997,False,1.0,8.42524199690962,679.0,-7.428023656940923,344.0,13.527024,27.99588,2.6188055761791884
1053,105.2998947,558,truck,350.93771715416904,5.622559389291347,False,1.0,8.7235768334682,679.0,-7.582095206786562,344.0,13.57884,28.093416,0.7780056362240341
1054,105.3998946,558,truck,350.10975061092176,5.606410335353019,False,1.0,8.921570321819843,679.0,-7.834450619304107,344.0,13.600176,28.22448,1.900451285173509
1055,105.4998945,558,truck,349.37253400260806,5.620767274878291,False,1.0,9.033784569519412,679.0,-7.999558518272352,,,,
1056,105.5998944,558,truck,348.5163667748286,5.648162648366183,False,1.0,9.28355579972026,679.0,-8.160603396631586,,,,
